0.049105,7.92
0.041871,7.93
0.038911,7.94
0.030033,7.95
0.025758,7.96
0.021155,7.97
0.016223,7.98
0.011619,7.99
0.008331,8
0.00307,8.01
0.00011,8.02
-0.000876,8.03
-0.005809,8.04
-0.006466,8.05
-0.007453,8.06
-0.008768,8.07
-0.010741,8.08
-0.009755,8.09
-0.009097,8.1
-0.009426,8.11
-0.009426,8.12
-0.008768,8.13
-0.007782,8.14
-0.006466,8.15
-0.003836,8.16
0.000439,8.17
0.001754,8.18
0.007673,8.19
0.009317,8.2
0.01425,8.21
0.019182,8.22
0.024772,8.23
0.028718,8.24
0.032006,8.25
0.038911,8.26
0.045488,8.27
0.052064,8.28
0.056339,8.29
0.064231,8.3
0.070479,8.31
0.077055,8.32
0.08396,8.33
0.093496,8.34
0.097442,8.35
0.105991,8.36
0.113554,8.37
0.122104,8.38
0.129667,8.39
0.137559,8.4
0.146108,8.41
0.151369,8.42
0.158932,8.43
0.168797,8.44
0.1734,8.45
0.183923,8.46
0.190828,8.47
0.197733,8.48
0.205954,8.49
0.2099,8.5
0.219765,8.51
0.225026,8.52
0.231931,8.53
0.238836,8.54
0.244755,8.55
0.251003,8.56
0.257251,8.57
0.262183,8.58
0.267773,8.59
0.273034,8.6
0.276322,8.61
0.281255,8.62
0.286516,8.63
0.289146,8.64
0.291777,8.65
0.294408,8.66
0.295723,8.67
0.29934,8.68
0.302628,8.69
0.302957,8.7
0.30493,8.71
0.304272,8.72
0.303615,8.73
0.306245,8.74
0.306245,8.75
0.304601,8.76
0.300984,8.77
0.299669,8.78
0.299998,8.79
0.296381,8.8
0.29375,8.81
0.290791,8.82
0.287502,8.83
0.28257,8.84
0.278624,8.85
0.275007,8.86
0.270732,8.87
0.265142,8.88
0.262183,8.89
0.254949,8.9
0.250674,8.91
0.245413,8.92
0.237192,8.93
0.231273,8.94
0.226341,8.95
0.219107,8.96
0.210229,8.97
0.205296,8.98
0.197076,8.99
0.189842,9
0.182936,9.01
0.175373,9.02
0.168468,9.03
0.161234,9.04
0.152356,9.05
0.147423,9.06
0.139532,9.07
0.130324,9.08
0.124734,9.09
0.118487,9.1
0.110266,9.11
0.102374,9.12
0.09514,9.13
0.08955,9.14
0.081001,9.15
0.074753,9.16
0.068834,9.17
0.064231,9.18
0.05897,9.19
0.052722,9.2
0.046146,9.21
0.042528,9.22
0.037596,9.23
0.032664,9.24
0.027074,9.25
0.027074,9.26
0.01984,9.27
0.017209,9.28
0.01425,9.29
0.01425,9.3
0.010633,9.31
0.00866,9.32
0.006358,9.33
0.006687,9.34
0.005043,9.35
0.003398,9.36
0.002412,9.37
0.004056,9.38
0.004385,9.39
0.005371,9.4
0.009317,9.41
0.010633,9.42
0.01129,9.43
0.014578,9.44
0.017867,9.45
0.019511,9.46
0.021155,9.47
0.026745,9.48
0.03102,9.49
0.035952,9.5
0.038583,9.51
0.04483,9.52
0.049105,9.53
0.055353,9.54
0.0616,9.55
0.066861,9.56
0.070807,9.57
0.079028,9.58
0.085276,9.59
0.090537,9.6
0.097442,9.61
0.104019,9.62
0.110924,9.63
0.116843,9.64
0.12605,9.65
0.131969,9.66
0.13986,9.67
0.14545,9.68
0.152684,9.69
0.160905,9.7
0.168797,9.71
0.173729,9.72
0.181292,9.73
0.189842,9.74
0.196089,9.75
0.201679,9.76
0.208256,9.77
0.215819,9.78
0.219765,9.79
0.227328,9.8
0.235219,9.81
0.238836,9.82
0.24344,9.83
0.248701,9.84
0.254291,9.85
0.257908,9.86
0.263169,9.87
0.266458,9.88
0.270403,9.89
0.273692,9.9
0.278295,9.91
0.279282,9.92
0.282899,9.93
0.284543,9.94
0.286187,9.95
0.287831,9.96
0.290462,9.97
0.289804,9.98
0.291448,9.99
